result_id,election_id,office,state,race_id,event_time,available_at,certified_at,dem_votes,rep_votes,other_votes,two_party_margin,margin_definition,margin_value,score_eligible,score_exclusion_reason,winner_party,winner_caucus,ballot_winner_party,modeled_side,stage,certification_status,source_url,raw_hash,retrieved_at,release_version
senate-2024-NM-certified,senate-2024,US_SENATE,NM,senate-2024-NM,2024-11-05,2024-11-22,,497333.0,405978.0,0.0,10.1133,dem_minus_rep,10.1133,True,,D,D,D,D,general,fte_mediated_unproven,https://electionresults.sos.nm.gov/resultsSW.aspx?type=FED&map=CTY,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-NV-certified,senate-2024,US_SENATE,NV,senate-2024-NV,2024-11-05,2024-11-22,,701105.0,677046.0,42197.0,1.7457,dem_minus_rep,1.7457,True,,D,D,D,D,general,fte_mediated_unproven,https://silverstateelection.nv.gov/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-NY-certified,senate-2024,US_SENATE,NY,senate-2024-NY,2024-11-05,2024-11-22,,4318903.0,2917044.0,760878.0,19.3735,dem_minus_rep,19.3735,True,,D,D,D,D,general,fte_mediated_unproven,https://elections.ny.gov/election-results,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-OH-certified,senate-2024,US_SENATE,OH,senate-2024-OH,2024-11-05,2024-11-22,,2650949.0,2857383.0,196288.0,-3.7477,dem_minus_rep,-3.7477,True,,R,R,R,R,general,fte_mediated_unproven,https://www.ohiosos.gov/elections/election-results-and-data/2024-official-election-results/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-PA-certified,senate-2024,US_SENATE,PA,senate-2024-PA,2024-11-05,2024-11-22,,3384180.0,3399295.0,179662.0,-0.2228,dem_minus_rep,-0.2228,True,,R,R,R,R,general,fte_mediated_unproven,https://www.electionreturns.pa.gov/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-RI-certified,senate-2024,US_SENATE,RI,senate-2024-RI,2024-11-05,2024-11-22,,294665.0,196039.0,0.0,20.0989,dem_minus_rep,20.0989,True,,D,D,D,D,general,fte_mediated_unproven,https://www.ri.gov/election/results/2024/general_election/,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-TN-certified,senate-2024,US_SENATE,TN,senate-2024-TN,2024-11-05,2024-11-22,,1027461.0,1918743.0,61404.0,-30.2519,dem_minus_rep,-30.2519,True,,R,R,R,R,general,fte_mediated_unproven,https://sos-prod.tnsosgovfiles.com/s3fs-public/document/20241105GeneralbyOffice.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-TX-certified,senate-2024,US_SENATE,TX,senate-2024-TX,2024-11-05,2024-11-22,,5031249.0,5990741.0,269864.0,-8.7053,dem_minus_rep,-8.7053,True,,R,R,R,R,general,fte_mediated_unproven,https://results.texas-election.com/races,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-UT-certified,senate-2024,US_SENATE,UT,senate-2024-UT,2024-11-05,2024-11-22,,464515.0,914700.0,84294.0,-32.6407,dem_minus_rep,-32.6407,True,,R,R,R,R,general,fte_mediated_unproven,https://vote.utah.gov/wp-content/uploads/sites/42/2024/11/2024-General-Election-Statewide-Canvass.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-VA-certified,senate-2024,US_SENATE,VA,senate-2024-VA,2024-11-05,2024-11-22,,2415429.0,2018992.0,0.0,8.94,dem_minus_rep,8.94,True,,D,D,D,D,general,fte_mediated_unproven,https://enr.elections.virginia.gov/results/public/Virginia/elections/2024NovemberGeneral,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-VT-certified,senate-2024,US_SENATE,VT,senate-2024-VT,2024-11-05,2024-11-22,,0.0,116512.0,246343.0,,independent_winner,,False,independent_ballot_winner,I,D,I,D,general,fte_mediated_unproven,https://electionresults.vermont.gov/#/federal,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-WA-certified,senate-2024,US_SENATE,WA,senate-2024-WA,2024-11-05,2024-11-22,,2252577.0,1549187.0,0.0,18.5017,dem_minus_rep,18.5017,True,,D,D,D,D,general,fte_mediated_unproven,https://results.vote.wa.gov/results/20241105/federal-all.html,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-WI-certified,senate-2024,US_SENATE,WI,senate-2024-WI,2024-11-05,2024-11-22,,1672777.0,1643996.0,71092.0,0.8677,dem_minus_rep,0.8677,True,,D,D,D,D,general,fte_mediated_unproven,https://elections.wi.gov/sites/default/files/documents/County%20by%20County%20Report_US%20Senate_1.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-WV-certified,senate-2024,US_SENATE,WV,senate-2024-WV,2024-11-05,2024-11-22,,207548.0,514079.0,26090.0,-42.4778,dem_minus_rep,-42.4778,True,,R,R,R,R,general,fte_mediated_unproven,https://sos.wv.gov/elections/Pages/HistElecResults.aspx,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
senate-2024-WY-certified,senate-2024,US_SENATE,WY,senate-2024-WY,2024-11-05,2024-11-22,,63727.0,198418.0,0.0,-51.3803,dem_minus_rep,-51.3803,True,,R,R,R,R,general,fte_mediated_unproven,https://sos.wyo.gov/Elections/Docs/2024/Results/General/2024_General_Statewide_Candidates_Summary.pdf,26a7d8cf3baaa1caf5706b9e23586b449fcc78b11bd1f03c72d02ea3f3faac05,2026-09-19T20:53:00.629648+00:00,1
